23/Feb/18,435434810000000000,0,8051306520000000000, 0	
23/Jan/18,7668688940000000000,0,23000000000000000000, 0	
23/Jun/18,5100000000000000,0,10068645590000000000, 0	
23/Sep/17,389337875000000000,0,50000000000000000, 0	
24/Apr/19,2661619149465243648,0,1452110018000000000, 0	
24/Dec/18,2900000000000000000,0,1100000000000000, 0	
24/Feb/19,40000000000000000,0,7319540000000000, 0	
24/Jan/19,0,0,7052260590000000000, 0	
24/Jul/17,0,0,600000000000000000, 0	
24/Jun/19,0,0,2400000000000000000, 0	
24/Mar/18,2311106480000000000,0,7343760000000000000, 0	
24/Nov/17,300010586305658294,0,50866514148691496, 0	
24/Sep/18,0,0,700075400425040028782, 0	
25/Jul/18,249548160000000000,0,27174830220731804661, 0	
